"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HINDUNILVR","EQ","21-Aug-2020","       2185.70","       2199.00","       2208.70","       2187.45","       2204.75","       2202.05","       2200.31","    1374412","          3024136604.60","      52443","     697581","         50.75"
"HINDUNILVR","EQ","24-Aug-2020","       2202.05","       2206.00","       2211.65","       2191.20","       2195.90","       2194.40","       2196.60","    1665474","          3658388161.25","      72008","    1086991","         65.27"
"HINDUNILVR","EQ","25-Aug-2020","       2194.40","       2194.40","       2197.90","       2175.00","       2182.00","       2179.10","       2182.46","    1774886","          3873617334.00","      69888","    1015182","         57.20"
"HINDUNILVR","EQ","26-Aug-2020","       2179.10","       2182.10","       2186.00","       2160.00","       2185.00","       2182.80","       2174.21","    2148246","          4670728609.55","      71305","    1345926","         62.65"
"HINDUNILVR","EQ","27-Aug-2020","       2182.80","       2182.10","       2188.00","       2165.00","       2176.00","       2171.25","       2172.45","    2172278","          4719164441.00","      76992","    1114686","         51.31"
"HINDUNILVR","EQ","28-Aug-2020","       2171.25","       2179.00","       2182.40","       2145.00","       2148.00","       2151.95","       2162.74","    1939848","          4195387183.60","     107096","    1113809","         57.42"
"HINDUNILVR","EQ","31-Aug-2020","       2151.95","       2152.00","       2167.50","       2100.65","       2110.00","       2117.35","       2134.94","    3534525","          7546000906.30","     165575","    1662536","         47.04"
"HINDUNILVR","EQ","01-Sep-2020","       2117.35","       2149.95","       2174.90","       2111.75","       2170.00","       2161.65","       2140.56","    1738013","          3720322278.05","      70039","     831137","         47.82"
"HINDUNILVR","EQ","02-Sep-2020","       2161.65","       2171.00","       2185.00","       2136.55","       2146.00","       2141.65","       2155.12","    1667810","          3594325392.30","      84280","     832399","         49.91"
"HINDUNILVR","EQ","03-Sep-2020","       2141.65","       2153.00","       2154.45","       2128.05","       2143.05","       2139.15","       2139.42","    1590711","          3403197308.50","      88296","     849686","         53.42"
"HINDUNILVR","EQ","04-Sep-2020","       2139.15","       2115.00","       2140.90","       2114.00","       2131.00","       2124.65","       2126.89","    1590491","          3382804549.70","      71511","     822931","         51.74"
"HINDUNILVR","EQ","07-Sep-2020","       2124.65","       2126.00","       2174.00","       2103.75","       2165.05","       2162.60","       2154.75","    2363028","          5091728508.50","     100531","     705586","         29.86"
"HINDUNILVR","EQ","08-Sep-2020","       2162.60","       2154.00","       2171.35","       2131.15","       2135.00","       2142.25","       2157.46","    1804240","          3892571739.95","      94155","    1160193","         64.30"
"HINDUNILVR","EQ","09-Sep-2020","       2142.25","       2122.00","       2144.20","       2110.00","       2131.50","       2132.25","       2131.93","    2009945","          4285057654.45","     107561","    1218782","         60.64"
"HINDUNILVR","EQ","10-Sep-2020","       2132.25","       2142.00","       2143.60","       2118.20","       2134.70","       2133.90","       2128.22","    2137794","          4549690396.90","      72808","    1251165","         58.53"
"HINDUNILVR","EQ","11-Sep-2020","       2133.90","       2125.00","       2169.00","       2124.50","       2159.00","       2159.25","       2152.90","    1934716","          4165248416.55","      78410","     804620","         41.59"
"HINDUNILVR","EQ","14-Sep-2020","       2159.25","       2167.00","       2169.70","       2115.00","       2121.00","       2123.50","       2132.70","    2096976","          4472216500.45","     122163","    1265188","         60.33"
"HINDUNILVR","EQ","15-Sep-2020","       2123.50","       2136.90","       2137.00","       2109.00","       2125.00","       2124.45","       2124.52","    1224059","          2600533012.95","      58186","     601984","         49.18"
"HINDUNILVR","EQ","16-Sep-2020","       2124.45","       2125.00","       2158.95","       2112.70","       2140.00","       2143.50","       2135.22","    2087842","          4457996240.35","     109780","    1176177","         56.33"
"HINDUNILVR","EQ","17-Sep-2020","       2143.50","       2135.00","       2145.05","       2122.25","       2128.00","       2128.20","       2130.18","    1741644","          3710020106.25","      70467","    1115937","         64.07"
"HINDUNILVR","EQ","18-Sep-2020","       2128.20","       2120.00","       2127.55","       2090.00","       2099.00","       2098.70","       2099.77","    4475209","          9396931818.70","     209451","    2730926","         61.02"
"HINDUNILVR","EQ","21-Sep-2020","       2098.70","       2098.70","       2099.00","       2022.10","       2035.00","       2037.80","       2049.98","    3483981","          7142082988.80","     191664","    1966390","         56.44"
"HINDUNILVR","EQ","22-Sep-2020","       2037.80","       2040.55","       2054.75","       2000.05","       2026.75","       2026.80","       2017.08","    2345712","          4731483007.70","     148164","    1296402","         55.27"
